CaseID,ActivityID,CompleteTimestamp
3337,6_0,2011-03-22 23:42:47
3339,1_1,2012-06-27 23:03:41
3339,8_6,2012-06-27 23:03:53
3339,6_0,2012-06-28 17:24:56
3340,1_7,2010-10-26 23:52:44
3340,8_4,2010-10-27 20:42:02
3340,6_0,2010-10-27 21:23:12
3341,1_10,2012-08-02 18:05:03
3341,8_6,2012-08-13 16:22:02
3341,6_0,2012-08-13 21:01:04
3342,1_7,2012-01-10 20:22:28
3342,8_7,2012-01-11 22:16:26
3342,9_1,2012-01-13 19:48:02
3342,6_0,2012-01-13 20:12:44
3343,8_9,2012-01-27 23:20:58
3343,6_0,2012-02-01 23:51:22
3345,1_6,2011-01-11 17:47:48
3345,1_1,2011-01-12 01:23:20
3345,8_6,2011-01-12 01:23:30
3345,6_0,2011-01-12 18:03:55
3346,1_2,2011-06-23 15:58:08
3346,1_4,2011-06-23 15:58:25
3346,8_9,2011-06-23 16:10:26
3346,9_4,2011-06-28 17:27:26
3346,8_2,2011-07-01 23:04:33
3346,6_0,2011-07-01 23:04:48
3347,1_6,2011-10-10 15:54:48
3347,6_10,2011-10-10 23:14:10
3347,6_0,2011-10-10 23:27:12
3348,1_1,2012-03-06 20:51:34
3348,8_7,2012-03-06 20:51:42
3348,9_9,2012-03-08 20:09:09
3348,8_6,2012-03-28 16:58:02
3348,9_5,2012-03-28 22:46:46
3348,6_0,2012-04-02 20:35:15
3350,1_4,2010-05-17 17:07:10
3350,8_3,2010-05-17 17:20:20
3350,6_0,2010-05-17 17:26:33
3352,1_10,2012-04-20 18:42:46
3352,8_9,2012-05-02 22:15:50
3352,6_0,2012-05-10 16:50:41
3353,1_5,2012-07-27 22:52:58
3353,8_9,2012-07-27 23:47:56
3353,6_0,2012-08-03 20:14:06
3354,1_5,2010-07-07 21:23:49
3354,9_10,2010-07-07 21:52:41
3354,8_3,2010-08-06 22:05:55
3354,6_0,2010-08-06 22:07:10
3355,1_4,2011-04-26 21:09:08
3355,8_7,2011-04-26 21:12:18
3355,6_0,2011-04-28 19:16:15
3356,1_3,2010-12-07 00:50:40
3356,8_6,2010-12-07 00:51:04
3356,6_0,2010-12-07 19:29:39
3359,1_3,2010-11-24 01:30:42
3359,1_7,2010-11-24 01:31:10
3359,8_7,2010-11-24 19:35:04
3359,6_0,2010-11-25 20:20:43
3361,1_9,2011-10-27 23:12:46
3361,8_7,2011-11-02 19:35:52
3361,6_0,2011-11-03 18:22:16
3363,1_3,2010-10-25 21:43:32
3363,8_5,2010-10-25 21:44:15
3363,6_0,2010-10-25 22:33:58
3364,1_7,2012-05-30 21:30:00
3364,9_1,2012-05-31 15:13:54
3364,9_1,2012-05-31 15:13:55
3364,6_0,2012-05-31 15:58:47
3365,1_7,2010-10-19 21:45:13
3365,8_1,2010-10-20 22:15:34
3365,6_0,2010-10-20 22:15:45
3366,1_10,2010-12-30 17:55:40
3366,1_1,2011-01-11 00:25:20
3366,8_7,2011-01-11 00:25:25
3366,9_6,2011-01-12 00:11:01
3366,9_4,2011-01-18 00:41:18
3366,8_1,2011-01-21 17:27:04
3366,6_0,2011-01-21 17:27:13
3367,1_2,2012-01-02 17:09:36
3367,8_4,2012-01-02 17:09:51
3367,6_10,2012-01-02 17:29:11
3367,6_0,2012-01-02 17:29:12
3368,1_7,2010-05-26 22:31:04
3368,8_6,2010-05-27 23:48:52
3368,6_0,2010-05-28 17:05:02
3369,1_8,2010-09-22 00:07:06
3369,8_2,2010-09-23 14:55:22
3369,6_0,2010-09-23 14:55:41
3370,1_1,2011-04-28 15:49:03
3370,8_5,2011-04-28 15:49:14
3370,6_10,2011-04-28 17:39:48
3370,8_8,2011-04-28 21:08:04
3370,6_0,2011-05-02 21:17:15
3371,1_7,2012-07-24 22:56:45
3371,8_7,2012-07-25 21:38:16
3371,9_5,2012-07-27 17:12:29
3371,6_0,2012-07-31 21:07:55
3374,1_1,2012-03-30 22:38:42
3374,8_5,2012-03-30 22:38:53
3374,6_0,2012-03-30 23:55:39
3375,1_1,2012-05-09 16:41:02
3375,8_4,2012-05-09 16:41:13
3375,6_0,2012-05-09 17:17:27
3377,1_2,2012-01-11 17:03:49
3377,8_6,2012-01-11 17:04:06
3377,6_0,2012-01-12 01:44:22
3378,1_9,2011-12-15 17:33:36
3378,8_1,2011-12-22 01:04:20
3378,6_0,2011-12-22 01:04:29
3379,1_9,2011-04-01 20:07:42
3379,8_10,2011-04-08 23:41:29
3379,6_0,2011-04-19 17:57:50
3380,1_3,2011-10-07 15:11:30
3380,8_5,2011-10-07 15:11:59
3380,6_0,2011-10-07 16:10:14
3381,1_9,2012-05-04 23:56:52
3381,8_6,2012-05-10 17:02:37
3381,6_0,2012-05-10 21:06:46
3383,1_8,2012-04-17 15:46:35
3383,8_5,2012-04-20 17:36:37
3383,6_0,2012-04-20 19:05:40
3384,1_7,2011-01-26 19:50:58
3384,1_1,2011-01-27 17:05:05
3384,8_6,2011-01-27 17:05:12
3384,6_0,2011-01-27 23:20:55
3385,1_10,2011-02-03 20:17:00
3385,1_2,2011-02-18 20:47:16
3385,8_8,2011-02-18 20:47:33
3385,9_1,2011-02-21 17:39:37
3385,8_2,2011-02-21 19:36:24
3385,6_0,2011-02-21 19:37:02
3386,1_8,2010-05-21 15:23:26
3386,8_1,2010-05-24 21:17:32
3386,2_5,2010-05-24 21:17:43
3386,6_0,2010-05-31 15:36:08
3387,1_7,2012-07-09 20:29:19
3387,8_3,2012-07-10 18:36:39
3387,6_0,2012-07-10 18:42:12
3388,1_3,2011-05-19 20:45:57
3388,8_9,2011-05-19 20:46:21
3388,8_10,2011-05-27 20:35:54
3388,9_3,2011-06-14 23:08:40
3388,8_2,2011-06-15 20:43:39
3388,6_0,2011-06-15 20:43:54
3389,1_2,2010-03-09 18:08:53
3389,8_4,2010-03-09 18:09:07
3389,6_0,2010-03-09 18:42:22
3390,1_10,2011-02-02 20:51:22
3390,8_8,2011-02-18 20:42:38
3390,6_0,2011-02-21 17:07:10
3391,1_1,2012-02-22 18:29:01
3391,8_10,2012-02-22 18:29:13
3391,8_8,2012-03-06 17:17:48
3391,6_0,2012-03-10 01:06:44
3392,1_2,2011-05-25 17:16:25
3392,8_5,2011-05-25 17:16:44
3392,6_0,2011-05-25 18:45:29
3393,1_3,2012-07-19 17:04:58
3393,8_4,2012-07-19 17:05:23
3393,6_0,2012-07-19 17:35:41
3394,1_4,2012-05-04 16:28:29
3394,8_5,2012-05-04 16:31:43
3394,6_0,2012-05-04 17:28:51
3395,1_7,2012-07-18 18:27:00
3395,8_10,2012-07-19 15:20:40
3395,6_0,2012-07-31 16:14:00
3396,1_5,2011-03-24 19:21:27
3396,8_6,2011-03-24 19:41:58
3396,6_0,2011-03-24 23:13:39
3397,1_6,2011-10-27 22:57:59
3397,8_5,2011-10-28 15:33:38
3397,6_0,2011-10-28 16:43:32
3399,1_1,2012-05-15 23:34:15
3399,8_7,2012-05-15 23:34:23
3399,6_0,2012-05-16 21:27:06
3400,1_2,2011-06-23 22:32:21
3400,1_9,2011-06-23 22:32:40
3400,8_4,2011-06-27 17:29:08
3400,6_0,2011-06-27 17:39:38
3401,1_7,2012-06-06 16:40:42
3401,8_6,2012-06-07 15:42:04
3401,6_0,2012-06-07 22:10:26
3401,6_0,2012-06-07 22:10:26
3402,1_4,2011-04-13 15:59:07
3402,8_7,2011-04-13 16:14:00
3402,6_0,2011-04-14 18:39:37
3404,1_3,2012-01-02 19:27:38
3404,8_6,2012-01-02 19:28:56
3404,6_0,2012-01-02 22:21:41
3405,1_2,2011-12-23 01:08:10
3405,9_5,2011-12-23 01:08:31
3405,8_2,2011-12-27 18:02:12
3405,6_10,2011-12-27 18:02:43
3405,6_0,2011-12-27 18:02:44
3406,1_7,2012-06-13 20:17:48
3406,8_3,2012-06-14 17:58:14
3406,9_3,2012-06-14 18:04:02
3406,6_0,2012-06-15 17:38:06
3407,1_1,2012-07-03 15:25:18
3407,8_5,2012-07-03 15:25:27
3407,6_0,2012-07-03 16:55:33
3408,1_8,2012-04-20 18:15:01
3408,8_7,2012-04-23 16:11:07
3408,9_9,2012-04-24 18:50:55
3408,6_0,2012-05-14 15:24:06
3410,1_1,2012-02-10 01:54:54
3410,8_8,2012-02-10 01:55:04
3410,2_7,2012-02-14 21:01:48
3410,6_0,2012-03-06 19:38:23
3411,1_5,2010-09-27 15:01:00
3411,8_7,2010-09-27 15:27:51
3411,6_0,2010-09-28 23:07:31
3412,1_4,2011-09-13 15:44:08
3412,8_7,2011-09-13 15:47:47
3412,6_0,2011-09-14 15:13:41
3413,1_5,2012-07-31 22:41:57
3413,8_8,2012-07-31 23:53:18
3413,9_4,2012-08-03 21:01:45
3413,6_0,2012-08-06 15:45:30
3414,1_1,2011-03-31 21:42:31
3414,8_2,2011-03-31 21:42:42
3414,6_0,2011-03-31 21:42:59
3415,1_5,2010-06-21 18:38:16
3415,8_3,2010-06-21 19:04:02
3415,9_2,2010-06-21 19:05:08
3415,8_1,2010-06-21 21:13:17
3415,6_0,2010-06-21 21:13:24
3416,1_10,2012-08-02 23:12:42
3416,6_0,2012-08-10 22:45:36
3417,1_1,2012-03-19 19:13:37
3417,8_5,2012-03-19 19:13:48
3417,6_0,2012-03-19 20:09:41
3420,1_10,2011-09-14 22:42:39
3420,8_7,2011-09-26 23:58:21
3420,6_0,2011-09-28 18:07:09
3421,1_10,2010-07-09 22:43:39
3421,8_3,2010-07-30 21:57:55
3421,6_0,2010-07-30 22:04:50
3422,1_3,2012-07-04 20:47:04
3422,8_8,2012-07-04 20:47:31
3422,6_0,2012-07-06 21:16:03
3423,1_6,2011-07-05 18:25:29
3423,8_3,2011-07-05 22:52:10
3423,9_8,2011-07-05 22:59:33
3423,9_3,2011-07-20 16:39:27
3423,8_3,2011-07-21 21:26:15
3423,6_0,2011-07-21 21:28:48
3424,1_9,2011-11-11 01:38:03
3424,8_8,2011-11-14 22:40:06
3424,9_10,2011-11-19 00:54:15
3424,6_0,2011-12-16 23:03:14
3425,1_9,2012-01-03 23:34:30
3425,8_3,2012-01-09 20:22:28
3425,6_0,2012-01-09 20:27:16
3426,1_10,2012-09-12 15:54:49
3426,8_10,2012-10-01 18:54:09
3426,6_0,2012-10-12 23:00:54
3427,1_6,2012-07-17 15:24:06
3427,8_5,2012-07-17 21:22:35
3427,6_0,2012-07-17 22:20:57
3428,1_8,2012-08-03 20:11:46
3428,8_10,2012-08-06 16:44:28
3428,6_0,2012-08-27 18:23:15
3429,1_2,2011-04-04 18:00:31
3429,8_8,2011-04-04 18:00:45
3429,6_0,2011-04-06 18:47:07
3430,1_4,2012-05-09 15:06:33
3430,8_8,2012-05-09 15:15:34
3430,6_0,2012-05-11 21:51:10
3431,1_3,2011-09-19 15:06:37
3431,1_5,2011-09-19 15:07:48
3431,8_6,2011-09-19 15:27:42
3431,6_0,2011-09-19 20:11:53
3432,1_8,2012-04-27 22:43:11
3432,8_8,2012-04-30 21:33:09
3432,9_2,2012-05-03 17:33:52
3432,6_0,2012-05-03 20:22:42
3433,1_10,2011-01-17 18:18:12
3433,1_1,2011-01-27 17:10:17
3433,8_8,2011-01-27 17:10:24
3433,9_2,2011-01-31 19:34:12
3433,8_1,2011-02-01 00:13:36
3433,6_0,2011-02-01 00:13:48
3434,1_1,2012-05-16 20:44:36
3434,8_4,2012-05-16 20:44:48
3434,9_3,2012-05-16 20:56:59
3434,8_3,2012-05-18 15:06:16
3434,6_0,2012-05-18 15:07:38
3435,1_3,2011-09-28 15:15:43
3435,1_8,2011-09-28 15:16:09
3435,8_8,2011-09-30 16:06:18
3435,6_0,2011-10-03 17:42:08
3437,1_4,2011-11-26 00:42:01
3437,8_8,2011-11-26 00:46:26
3437,6_0,2011-11-28 17:55:07
3438,1_6,2012-02-28 20:28:59
3438,8_9,2012-02-29 00:38:48
3438,6_0,2012-03-08 01:24:20
3441,1_10,2010-08-02 19:11:38
3441,8_2,2010-09-03 21:18:12
3441,6_0,2010-09-03 21:18:27
3445,1_3,2011-05-24 22:58:38
3445,8_7,2011-05-24 22:59:05
3445,6_0,2011-05-25 18:56:45
3446,1_3,2012-02-14 00:29:36
3446,8_7,2012-02-14 00:30:02
3446,6_0,2012-02-15 18:18:13
3447,1_7,2011-11-21 22:28:17
3447,8_7,2011-11-22 18:23:42
3447,6_10,2011-11-23 19:34:16
3447,6_0,2011-11-23 19:34:17
3450,1_2,2011-06-15 18:06:19
3450,8_6,2011-06-15 18:06:37
3450,9_3,2011-06-16 00:02:15
3450,8_1,2011-06-16 21:07:06
3450,6_10,2011-06-16 21:07:16
3450,8_6,2011-07-19 15:54:21
3450,6_0,2011-07-19 21:46:37
3451,3_5,2011-03-30 22:27:22
3451,1_5,2011-03-30 22:29:15
3451,8_3,2011-03-30 23:31:14
3451,6_0,2011-03-30 23:33:15
3452,1_7,2010-07-21 18:35:41
3452,8_1,2010-07-22 22:24:16
3452,6_0,2010-07-22 22:24:23
3453,1_2,2011-02-16 20:44:57
3453,1_3,2011-02-16 20:45:11
3453,8_8,2011-02-16 20:45:49
3453,6_0,2011-02-19 01:24:46
3455,1_1,2011-03-31 15:56:52
3455,8_3,2011-03-31 15:57:04
3455,6_0,2011-03-31 15:58:50
3456,1_2,2012-01-14 01:34:37
3456,1_1,2012-01-14 01:34:52
3456,1_8,2012-01-14 01:34:57
3456,8_6,2012-01-16 17:40:11
3456,6_0,2012-01-16 23:06:13
3457,1_1,2010-03-25 00:34:59
3457,8_10,2010-03-25 00:35:09
3457,9_4,2010-04-16 23:46:31
3457,8_1,2010-04-20 15:23:17
3457,6_0,2010-04-20 15:23:21
3458,1_3,2012-02-08 01:01:46
3458,6_0,2012-02-08 01:02:54
3459,3_7,2010-04-09 22:45:30
3459,1_8,2010-04-09 23:34:11
3459,8_6,2010-04-12 15:36:49
3459,6_0,2010-04-12 22:47:21
3460,1_10,2010-04-23 17:22:32
3460,8_2,2010-05-20 16:42:16
3460,6_0,2010-05-20 16:42:43
3461,1_1,2012-01-27 19:22:17
3461,8_6,2012-01-27 19:22:25
3461,6_0,2012-01-27 22:45:47
3463,1_6,2010-10-15 18:41:31
3463,8_5,2010-10-15 23:16:21
3463,6_0,2010-10-16 00:06:03
3464,1_1,2011-12-06 20:22:22
3464,8_7,2011-12-06 20:22:30
3464,9_6,2011-12-07 22:47:31
3464,8_5,2011-12-13 23:20:21
3464,6_0,2011-12-14 01:21:35
3466,1_7,2012-06-18 22:18:28
3466,8_5,2012-06-19 16:16:23
3466,6_0,2012-06-19 18:54:03
3467,1_8,2012-03-30 18:18:01
3467,8_7,2012-04-02 15:56:28
3467,6_10,2012-04-03 21:56:52
3467,8_6,2012-04-16 22:15:31
3467,6_0,2012-04-17 15:13:36
3468,1_3,2012-04-04 20:24:20
3468,1_4,2012-04-04 20:25:15
3468,8_7,2012-04-04 20:38:22
3468,6_0,2012-04-05 19:24:08
3469,1_3,2012-03-06 18:41:41
3469,8_9,2012-03-06 18:42:37
3469,6_0,2012-03-14 22:27:55
3470,1_8,2011-11-15 18:31:22
3470,8_2,2011-11-17 21:00:08
3470,6_0,2011-11-17 21:00:54
3471,1_8,2011-10-21 18:47:32
3471,8_3,2011-10-24 23:32:26
3471,6_0,2011-10-24 23:40:28
3472,1_9,2011-11-30 17:35:44
3472,8_8,2011-12-05 17:08:23
3472,9_5,2011-12-07 20:33:13
3472,6_0,2011-12-12 20:04:55
3473,1_6,2012-07-13 18:32:10
3473,8_3,2012-07-13 21:17:57
3473,6_0,2012-07-13 21:25:51
3474,1_1,2012-03-02 19:21:35
3474,8_4,2012-03-02 19:21:43
3474,6_0,2012-03-02 19:51:21
3476,1_8,2011-08-02 22:55:50
3476,1_1,2011-08-04 18:57:01
3476,8_3,2011-08-04 18:57:13
3476,6_0,2011-08-04 19:05:55
3477,1_6,2012-07-11 15:09:16
3477,8_4,2012-07-11 22:51:15
3477,6_0,2012-07-11 23:24:20
3478,1_7,2011-12-21 02:04:31
3478,6_0,2011-12-21 23:13:43
3478,6_0,2011-12-21 23:13:43
3479,1_6,2010-12-09 20:20:14
3479,8_8,2010-12-10 01:32:36
3479,9_4,2010-12-14 20:12:18
3479,8_3,2010-12-16 18:53:51
3479,6_0,2010-12-16 18:59:24
3480,1_5,2012-05-07 22:59:09
3480,6_0,2012-05-07 23:23:01
3481,3_1,2011-01-25 22:33:04
3481,1_1,2011-01-25 22:33:18
3481,8_3,2011-01-25 22:33:28
3481,6_0,2011-01-25 22:35:22
3482,1_4,2010-02-26 19:16:38
3482,1_10,2010-02-26 19:19:46
3482,8_1,2010-03-11 23:29:07
3482,9_10,2010-03-11 23:29:11
3482,8_1,2010-04-09 21:46:37
3482,6_0,2010-04-09 21:46:44
3483,1_3,2012-01-09 20:04:38
3483,8_5,2012-01-09 20:05:05
3483,6_0,2012-01-09 22:35:09
3484,1_2,2011-12-13 00:15:44
3484,6_0,2011-12-13 00:16:05
3485,1_3,2012-02-09 17:12:55
3485,8_4,2012-02-09 17:14:00
3485,6_0,2012-02-09 17:39:32
3485,6_0,2012-02-09 17:39:32
3486,1_8,2012-06-01 21:06:53
3486,8_8,2012-06-04 15:57:51
3486,9_9,2012-06-06 17:37:27
3486,6_0,2012-06-26 20:20:46
3487,1_6,2011-10-20 18:38:24
3487,6_0,2011-10-20 22:26:28
3488,1_6,2011-06-17 16:02:53
3488,8_3,2011-06-17 20:26:52
3488,6_0,2011-06-17 20:28:55
3489,1_3,2011-05-30 17:40:52
3489,8_1,2011-05-30 17:41:27
3489,9_3,2011-05-30 17:41:39
3489,8_1,2011-05-31 16:34:12
3489,6_0,2011-05-31 16:34:20
3490,1_3,2010-09-10 15:39:08
3490,8_2,2010-09-10 15:40:21
3490,9_4,2010-09-10 15:40:42
3490,8_1,2010-09-13 18:51:06
3490,9_4,2010-09-13 18:51:13
3490,8_2,2010-09-16 18:21:28
3490,6_0,2010-09-16 18:21:52
3491,1_4,2012-03-21 19:34:02
3491,6_0,2012-03-21 19:50:13
3492,1_4,2011-02-18 23:48:56
3492,8_4,2011-02-19 00:03:10
3492,6_0,2011-02-19 00:30:14
3493,1_1,2011-01-12 18:25:58
3493,8_5,2011-01-12 18:26:07
3493,6_0,2011-01-12 19:18:40
3494,1_8,2011-07-08 18:52:52
3494,8_6,2011-07-11 15:13:05
3494,6_0,2011-07-11 18:09:54
3495,1_1,2012-06-27 15:55:50
3495,8_7,2012-06-27 15:56:01
3495,6_0,2012-06-28 16:50:39
3496,1_7,2011-11-17 18:41:06
3496,8_9,2011-11-18 18:29:24
3496,6_0,2011-11-23 22:24:08
3497,1_8,2012-07-20 00:03:57
3497,8_8,2012-07-23 15:14:09
3497,6_0,2012-07-26 18:21:02
3499,1_6,2011-02-16 22:11:00
3499,8_7,2011-02-17 00:28:45
3499,6_0,2011-02-18 02:06:35
3500,1_3,2011-03-15 22:26:37
3500,8_4,2011-03-15 22:27:11
3500,6_10,2011-03-15 22:52:55
3500,8_5,2011-03-23 17:42:23
3500,9_9,2011-03-23 18:55:21
3500,8_1,2011-04-09 00:09:08
3500,6_0,2011-04-09 00:09:16
3501,1_2,2012-01-18 19:28:45
3501,8_6,2012-01-18 19:29:00
3501,6_0,2012-01-18 23:12:25
3502,1_9,2011-10-17 16:53:07
3502,6_10,2011-10-24 16:33:51
3502,6_0,2011-10-24 16:33:52
3503,1_4,2012-03-23 01:45:48
3503,8_8,2012-03-23 02:00:39
3503,6_0,2012-03-27 17:51:31
3504,1_10,2010-12-30 17:19:54
3504,1_1,2011-01-12 00:16:45
3504,8_9,2011-01-12 00:16:52
3504,9_6,2011-01-17 22:29:46
3504,8_2,2011-01-24 18:49:04
3504,6_0,2011-01-24 18:49:18
3505,1_10,2010-12-29 02:31:43
3505,8_2,2011-01-18 00:44:13
3505,6_0,2011-01-18 00:44:41
3506,1_4,2011-01-25 19:24:05
3506,8_10,2011-01-25 19:27:28
3506,9_9,2011-02-07 20:46:48
3506,8_1,2011-02-23 23:17:33
3506,6_0,2011-02-23 23:17:44
3507,1_9,2011-11-09 01:29:55
3507,8_4,2011-11-14 18:11:29
3507,6_10,2011-11-14 18:50:48
3507,6_0,2011-11-14 18:50:49
3508,1_2,2010-10-06 17:24:18
3508,8_10,2010-10-06 17:24:35
3508,6_0,2010-11-12 22:36:49
3509,1_3,2011-05-13 18:53:59
3509,8_9,2011-05-13 18:55:03
3509,8_1,2011-05-18 17:26:56
3509,9_5,2011-05-18 17:27:03
3509,8_1,2011-05-23 17:51:06
3509,6_0,2011-05-23 17:51:17
3510,1_5,2010-10-11 22:40:16
3510,1_1,2010-10-11 23:08:47
3510,8_7,2010-10-11 23:08:56
3510,9_9,2010-10-12 23:22:29
3510,8_4,2010-10-28 21:03:22
3510,6_0,2010-10-28 21:47:09
3511,1_2,2012-08-06 20:22:21
3511,8_8,2012-08-06 20:22:42
3511,6_0,2012-08-08 21:56:16
3512,1_9,2011-09-30 17:33:16
3512,8_9,2011-10-04 21:13:35
3512,6_0,2011-10-10 16:25:51
3513,1_9,2011-11-17 19:16:28
3513,8_10,2011-11-22 20:48:39
3513,6_0,2011-12-13 20:36:04
3514,1_7,2010-12-20 17:59:52
3514,8_2,2010-12-21 20:37:56
3514,2_5,2010-12-21 20:38:54
3514,6_0,2010-12-28 19:42:53
3515,1_7,2011-10-20 18:59:39
3515,8_10,2011-10-21 16:35:28
3515,6_0,2011-11-04 17:32:02
3518,1_5,2011-11-25 22:24:41
3518,8_8,2011-11-26 00:11:55
3518,6_0,2011-11-28 20:49:52
3519,1_4,2012-06-08 14:56:21
3519,6_0,2012-06-08 15:05:45
3520,1_1,2012-01-25 23:18:19
3520,8_7,2012-01-25 23:18:29
3520,6_0,2012-01-26 19:23:54
3521,1_6,2012-06-07 18:14:21
3521,8_2,2012-06-07 21:41:26
3521,6_0,2012-06-07 21:41:50
3522,1_4,2010-05-26 16:27:18
3522,8_2,2010-05-26 16:39:37
3522,6_0,2010-05-26 16:39:51
3523,1_7,2010-08-25 16:03:47
3523,1_8,2010-08-26 16:16:15
3523,8_10,2010-08-27 22:58:50
3523,6_0,2010-09-21 20:13:56
3524,1_3,2011-03-03 19:19:56
3524,8_6,2011-03-03 19:20:59
3524,6_0,2011-03-04 01:51:03
3525,1_8,2012-05-24 23:19:45
3525,8_9,2012-05-28 15:04:06
3525,9_7,2012-06-04 20:10:08
3525,6_0,2012-06-12 16:37:07
3526,1_4,2011-05-03 18:15:12
3526,8_9,2011-05-03 18:18:59
3526,9_8,2011-05-11 22:20:58
3526,8_1,2011-05-25 15:20:28
3526,6_0,2011-05-25 15:20:37
3527,1_10,2010-07-08 22:52:12
3527,8_4,2010-07-27 17:14:20
3527,6_10,2010-07-27 17:32:00
3527,8_7,2010-07-28 15:30:19
3527,6_0,2010-07-29 15:40:34
3528,1_3,2010-10-26 21:03:14
3528,8_2,2010-10-26 21:04:12
3528,6_0,2010-10-26 21:04:37
3531,1_7,2012-03-05 23:42:14
3531,8_9,2012-03-06 17:43:50
3531,9_8,2012-03-12 22:49:28
3531,6_0,2012-03-28 16:25:23
3533,1_2,2011-06-21 21:00:31
3533,1_9,2011-06-21 21:00:46
3533,1_6,2011-06-28 16:15:31
3533,8_5,2011-06-28 20:50:10
3533,6_0,2011-06-28 21:35:04
3534,1_4,2011-04-21 18:02:49
3534,8_9,2011-04-21 18:04:27
3534,6_0,2011-04-26 17:19:16
3536,1_1,2012-04-02 16:47:25
3536,8_5,2012-04-02 16:47:34
3536,6_0,2012-04-02 17:38:03
3538,1_8,2011-05-18 23:47:14
3538,8_6,2011-05-20 16:39:55
3538,6_0,2011-05-20 20:54:42
3540,1_5,2011-08-30 22:49:10
3540,6_0,2011-08-30 23:58:44
3541,3_4,2010-05-31 23:57:02
3541,1_1,2010-05-31 23:57:57
3541,8_2,2010-05-31 23:58:03
3541,6_0,2010-05-31 23:58:56
3544,1_8,2011-10-18 17:04:31
3544,8_10,2011-10-21 22:43:42
3544,6_0,2011-11-02 20:43:39
3545,1_9,2010-03-11 00:38:28
3545,8_9,2010-03-16 17:53:29
3545,9_10,2010-03-23 17:30:30
3545,8_1,2010-04-20 16:27:41
3545,6_0,2010-04-20 16:27:51
3547,1_6,2012-06-19 14:58:15
3547,8_6,2012-06-19 18:53:21
3547,6_0,2012-06-19 22:13:19
3548,1_3,2010-09-21 17:19:31
3548,8_3,2010-09-21 17:20:04
3548,6_0,2010-09-21 17:22:32
3549,1_3,2011-08-11 20:14:48
3549,8_3,2011-08-11 20:15:38
3549,9_3,2011-08-11 20:19:12
3549,8_5,2011-08-12 16:25:18
3549,9_10,2011-08-12 17:57:04
3549,6_10,2011-09-05 18:41:55
3549,6_0,2011-09-05 18:41:57
3550,1_6,2010-04-06 23:02:19
3550,8_5,2010-04-07 15:42:08
3550,6_0,2010-04-07 16:54:01
3553,3_8,2010-07-01 18:33:03
3553,1_7,2010-07-01 20:32:37
3553,1_6,2010-07-02 16:52:11
3553,8_3,2010-07-02 20:18:29
3553,9_10,2010-07-02 20:21:29
3553,8_1,2010-07-27 18:29:08
3553,6_0,2010-07-27 18:29:15
3554,1_4,2010-07-01 16:03:48
3554,8_4,2010-07-01 16:11:38
3554,6_0,2010-07-01 16:22:26
3555,1_1,2011-11-04 19:29:10
3555,8_8,2011-11-04 19:29:22
3555,9_10,2011-11-07 19:21:41
3555,6_0,2011-12-02 22:32:44
3556,1_6,2012-02-08 18:00:58
3556,8_2,2012-02-08 22:34:11
3556,6_0,2012-02-08 22:34:47
3557,3_10,2011-09-05 17:13:15
3557,8_10,2011-09-16 23:19:23
3557,6_0,2011-10-06 16:50:50
3558,1_2,2012-04-19 22:50:21
3558,8_8,2012-04-19 22:50:37
3558,6_0,2012-04-23 18:16:11
3559,1_7,2011-10-03 22:56:49
3559,8_9,2011-10-04 21:00:18
3559,6_0,2011-10-11 00:16:46
3560,1_6,2012-03-06 17:40:46
3560,8_3,2012-03-07 01:31:34
3560,6_0,2012-03-07 01:38:18
3561,1_1,2012-03-29 23:37:28
3561,8_9,2012-03-29 23:37:35
3561,9_7,2012-04-06 17:02:45
3561,6_0,2012-04-16 22:26:18
3564,1_9,2012-01-09 17:34:27
3564,8_8,2012-01-13 17:32:31
3564,6_0,2012-01-16 18:02:38
3566,1_8,2010-05-26 00:11:43
3566,8_10,2010-05-27 23:59:18
3566,6_0,2010-06-30 20:44:51
3568,1_10,2011-09-06 23:36:29
3568,8_10,2011-09-21 15:08:40
3568,9_2,2011-10-18 16:41:28
3568,6_0,2011-10-18 21:15:43
3570,1_9,2011-03-16 18:53:16
3570,8_5,2011-03-22 02:10:45
3570,6_0,2011-03-22 03:06:26
3571,1_2,2010-02-19 18:30:34
3571,1_4,2010-02-19 18:30:47
3571,9_5,2010-02-19 18:38:49
3571,8_2,2010-02-24 23:44:53
3571,6_0,2010-02-24 23:45:23
3572,8_8,2012-01-13 20:39:49
3572,6_0,2012-01-17 22:43:42
3573,1_4,2012-04-12 18:47:51
3573,6_0,2012-04-12 18:50:29
3574,1_7,2011-08-03 20:13:38
3574,8_4,2011-08-04 16:24:12
3574,6_0,2011-08-04 16:37:46
3575,1_3,2011-03-22 18:40:25
3575,8_9,2011-03-22 18:41:13
3575,6_0,2011-03-29 21:40:45
3576,1_4,2011-09-21 15:06:26
3576,8_5,2011-09-21 15:14:19
3576,6_0,2011-09-21 16:08:31
3577,1_6,2011-04-20 23:25:19
3577,8_6,2011-04-21 16:25:44
3577,6_0,2011-04-21 20:41:00
3578,1_3,2011-04-08 18:37:29
3578,8_10,2011-04-08 18:38:01
3578,8_5,2011-04-22 21:54:48
3578,9_4,2011-04-22 22:50:11
3578,9_4,2011-04-26 15:24:16
3578,8_1,2011-04-28 22:18:57
3578,6_0,2011-04-28 22:19:10
